fname, cmd, raw.kb, zip.kb, dec.kb, elapsed.ms, eps, CR, MAE, RMSE, L.inf, PSNR.dB, tot-segs, deg-1, deg-2, deg-3, deg-4
obs_spitzer_50000, SZ3, 195.312, 3.248, 195.312, 0.003, 7.300, 60.132, 2.046, 2.621, 7.300, 48.780, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 3.176, 195.312, 0.003, 7.400, 61.501, 2.055, 2.637, 7.400, 48.726, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 3.158, 195.312, 0.003, 7.500, 61.843, 2.066, 2.656, 7.499, 48.664, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 3.115, 195.312, 0.003, 7.600, 62.696, 2.073, 2.668, 7.599, 48.625, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 3.016, 195.312, 0.003, 7.700, 64.767, 2.083, 2.685, 7.700, 48.569, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.993, 195.312, 0.003, 7.800, 65.253, 2.093, 2.702, 7.800, 48.517, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.974, 195.312, 0.003, 7.900, 65.681, 2.098, 2.713, 7.899, 48.482, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.948, 195.312, 0.003, 8.000, 66.247, 2.105, 2.727, 7.999, 48.436, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.909, 195.312, 0.003, 8.100, 67.137, 2.114, 2.743, 8.099, 48.385, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.914, 195.312, 0.003, 8.200, 67.024, 2.120, 2.755, 8.199, 48.347, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.938, 195.312, 0.003, 8.300, 66.467, 2.127, 2.769, 8.299, 48.303, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.104, 195.312, 0.005, 8.400, 92.851, 1.704, 2.265, 8.380, 50.047, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.048, 195.312, 0.003, 8.500, 95.374, 1.710, 2.278, 8.497, 50.000, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.058, 195.312, 0.003, 8.600, 94.922, 1.713, 2.286, 8.586, 49.967, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.007, 195.312, 0.003, 8.700, 97.324, 1.717, 2.296, 8.699, 49.929, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.992, 195.312, 0.004, 8.800, 98.039, 1.719, 2.303, 8.800, 49.904, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.948, 195.312, 0.004, 8.900, 100.251, 1.720, 2.306, 8.894, 49.892, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.939, 195.312, 0.004, 9.000, 100.705, 1.721, 2.309, 8.970, 49.879, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.952, 195.312, 0.003, 9.100, 100.050, 1.722, 2.314, 9.086, 49.863, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.896, 195.312, 0.004, 9.200, 102.987, 1.724, 2.322, 9.172, 49.833, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.891, 195.312, 0.003, 9.300, 103.306, 1.724, 2.326, 9.294, 49.817, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.861, 195.312, 0.003, 9.400, 104.932, 1.724, 2.327, 9.378, 49.814, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.841, 195.312, 0.003, 9.500, 106.101, 1.725, 2.331, 9.495, 49.799, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.810, 195.312, 0.003, 9.600, 107.933, 1.724, 2.332, 9.592, 49.795, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.443, 195.312, 0.003, 9.700, 79.936, 2.180, 2.906, 9.700, 47.883, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.405, 195.312, 0.003, 9.800, 81.202, 2.182, 2.912, 9.800, 47.867, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 2.425, 195.312, 0.003, 9.900, 80.548, 2.187, 2.924, 9.900, 47.829, 0, 0, 0, 0, 0
obs_spitzer_50000, SZ3, 195.312, 1.626, 195.312, 0.004, 10.000, 120.120, 1.721, 2.334, 9.992, 49.788, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.000, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.100, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.200, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.300, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.400, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.500, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.600, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.700, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.800, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 43.219, 195.312, 0.003, 1.900, 4.519, 0.137, 0.170, 0.589, 72.538, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.000, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.100, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.200, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.300, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.400, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.004, 2.500, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.600, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.700, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.800, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 2.900, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.000, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.100, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.200, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.300, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.400, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.500, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.600, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.700, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.004, 3.800, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 37.094, 195.312, 0.003, 3.900, 5.265, 0.272, 0.337, 1.207, 66.598, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.000, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.100, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.200, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.300, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.400, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.500, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.600, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.700, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.800, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 4.900, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 5.000, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 5.100, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.004, 5.200, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.004, 5.300, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 5.400, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 5.500, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 5.600, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 5.700, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 5.800, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.004, 5.900, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 6.000, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 6.100, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 6.200, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.005, 6.300, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 6.400, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 6.500, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 6.600, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.005, 6.700, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.005, 6.800, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.005, 6.900, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.005, 7.000, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.100, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.200, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.300, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.400, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.500, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.004, 7.600, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.700, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.800, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 30.898, 195.312, 0.003, 7.900, 6.321, 0.538, 0.666, 2.259, 60.674, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 8.000, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 8.100, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 8.200, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 8.300, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 8.400, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 8.500, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.004, 8.600, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.004, 8.700, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.004, 8.800, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 8.900, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.000, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.100, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.200, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.300, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.400, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.500, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.600, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.700, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.800, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.003, 9.900, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
obs_spitzer_50000, ZFP, 195.312, 24.750, 195.312, 0.004, 10.000, 7.891, 1.072, 1.374, 5.942, 54.392, 0, 0, 0, 0, 0
