fname, cmd, raw.kb, zip.kb, dec.kb, elapsed.ms, eps, CR, MAE, RMSE, L.inf, PSNR.dB, tot-segs, deg-1, deg-2, deg-3, deg-4
obs_temp_50000, PWLR, 195.312, 158.178, 195.312, 0.017, 1.000, 1.235, 0.255, 0.384, 1.003, 43.381, 22785, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 150.690, 195.312, 0.017, 1.100, 1.296, 0.294, 0.432, 1.102, 42.366, 21691, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 143.558, 195.312, 0.014, 1.200, 1.361, 0.331, 0.478, 1.202, 41.493, 20652, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 136.041, 195.312, 0.014, 1.300, 1.436, 0.372, 0.527, 1.301, 40.643, 19570, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 129.460, 195.312, 0.021, 1.400, 1.509, 0.411, 0.575, 1.404, 39.880, 18610, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 123.309, 195.312, 0.017, 1.500, 1.584, 0.452, 0.623, 1.501, 39.190, 17733, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 117.152, 195.312, 0.013, 1.600, 1.667, 0.492, 0.670, 1.604, 38.556, 16836, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 110.926, 195.312, 0.012, 1.700, 1.761, 0.531, 0.716, 1.703, 37.970, 15928, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 104.875, 195.312, 0.014, 1.800, 1.862, 0.573, 0.765, 1.801, 37.402, 15045, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 98.679, 195.312, 0.012, 1.900, 1.979, 0.615, 0.814, 1.900, 36.859, 14139, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 92.999, 195.312, 0.011, 2.000, 2.100, 0.655, 0.862, 2.000, 36.366, 13312, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 87.630, 195.312, 0.011, 2.100, 2.229, 0.693, 0.907, 2.102, 35.920, 12535, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 82.187, 195.312, 0.010, 2.200, 2.376, 0.731, 0.952, 2.202, 35.502, 11748, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 77.473, 195.312, 0.010, 2.300, 2.521, 0.765, 0.994, 2.301, 35.127, 11061, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 72.572, 195.312, 0.010, 2.400, 2.691, 0.802, 1.038, 2.402, 34.753, 10345, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 67.524, 195.312, 0.010, 2.500, 2.892, 0.840, 1.083, 2.502, 34.383, 9606, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 63.467, 195.312, 0.009, 2.600, 3.077, 0.872, 1.122, 2.602, 34.073, 9027, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 59.491, 195.312, 0.008, 2.700, 3.283, 0.898, 1.155, 2.706, 33.824, 8454, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 55.695, 195.312, 0.008, 2.800, 3.507, 0.930, 1.193, 2.800, 33.542, 7906, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 52.347, 195.312, 0.008, 2.900, 3.731, 0.956, 1.225, 2.901, 33.309, 7423, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 49.355, 195.312, 0.007, 3.000, 3.957, 0.979, 1.256, 3.000, 33.092, 6993, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 46.256, 195.312, 0.007, 3.100, 4.222, 1.003, 1.285, 3.100, 32.893, 6547, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 43.461, 195.312, 0.007, 3.200, 4.494, 1.022, 1.311, 3.200, 32.721, 6148, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 41.104, 195.312, 0.008, 3.300, 4.752, 1.043, 1.339, 3.300, 32.536, 5806, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 38.477, 195.312, 0.007, 3.400, 5.076, 1.066, 1.368, 3.399, 32.351, 5430, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 36.282, 195.312, 0.006, 3.500, 5.383, 1.089, 1.397, 3.500, 32.169, 5107, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 34.271, 195.312, 0.006, 3.600, 5.699, 1.109, 1.422, 3.600, 32.013, 4816, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 32.562, 195.312, 0.006, 3.700, 5.998, 1.124, 1.444, 3.700, 31.883, 4570, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 30.853, 195.312, 0.006, 3.800, 6.331, 1.141, 1.468, 3.800, 31.738, 4333, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 29.311, 195.312, 0.005, 3.900, 6.664, 1.158, 1.491, 3.900, 31.601, 4111, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 27.724, 195.312, 0.005, 4.000, 7.045, 1.174, 1.514, 4.000, 31.471, 3885, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 26.615, 195.312, 0.005, 4.100, 7.338, 1.189, 1.536, 4.099, 31.348, 3724, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 25.289, 195.312, 0.005, 4.200, 7.723, 1.205, 1.559, 4.200, 31.217, 3534, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 24.171, 195.312, 0.005, 4.300, 8.080, 1.220, 1.579, 4.300, 31.103, 3375, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 23.022, 195.312, 0.005, 4.400, 8.484, 1.231, 1.596, 4.400, 31.013, 3213, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 21.971, 195.312, 0.005, 4.500, 8.890, 1.243, 1.615, 4.501, 30.912, 3061, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 21.054, 195.312, 0.005, 4.600, 9.277, 1.254, 1.633, 4.600, 30.814, 2931, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 20.146, 195.312, 0.005, 4.700, 9.695, 1.268, 1.653, 4.701, 30.710, 2800, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 19.299, 195.312, 0.005, 4.800, 10.120, 1.280, 1.669, 4.800, 30.623, 2677, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 18.400, 195.312, 0.005, 4.900, 10.615, 1.291, 1.687, 4.900, 30.533, 2548, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 17.618, 195.312, 0.005, 5.000, 11.086, 1.301, 1.704, 5.000, 30.445, 2437, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 16.865, 195.312, 0.004, 5.100, 11.581, 1.311, 1.719, 5.100, 30.368, 2329, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 15.960, 195.312, 0.004, 5.200, 12.238, 1.324, 1.738, 5.200, 30.274, 2202, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 15.276, 195.312, 0.004, 5.300, 12.785, 1.333, 1.755, 5.300, 30.190, 2103, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 14.667, 195.312, 0.004, 5.400, 13.316, 1.344, 1.771, 5.399, 30.108, 2017, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 13.954, 195.312, 0.004, 5.500, 13.997, 1.351, 1.785, 5.499, 30.042, 1915, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 13.352, 195.312, 0.005, 5.600, 14.628, 1.359, 1.797, 5.600, 29.980, 1828, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 12.737, 195.312, 0.004, 5.700, 15.334, 1.369, 1.814, 5.699, 29.901, 1741, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 12.178, 195.312, 0.004, 5.800, 16.038, 1.376, 1.826, 5.801, 29.845, 1663, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 11.752, 195.312, 0.004, 5.900, 16.620, 1.381, 1.835, 5.901, 29.801, 1603, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 11.219, 195.312, 0.004, 6.000, 17.409, 1.387, 1.847, 5.999, 29.744, 1527, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 10.715, 195.312, 0.004, 6.100, 18.228, 1.394, 1.860, 6.100, 29.682, 1456, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 10.424, 195.312, 0.004, 6.200, 18.737, 1.396, 1.865, 6.200, 29.658, 1414, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 10.000, 195.312, 0.004, 6.300, 19.531, 1.407, 1.884, 6.301, 29.570, 1356, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 9.716, 195.312, 0.004, 6.400, 20.103, 1.409, 1.889, 6.400, 29.547, 1314, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 9.334, 195.312, 0.004, 6.500, 20.925, 1.415, 1.900, 6.500, 29.500, 1260, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 8.976, 195.312, 0.004, 6.600, 21.760, 1.420, 1.910, 6.600, 29.454, 1209, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 8.684, 195.312, 0.003, 6.700, 22.492, 1.426, 1.919, 6.700, 29.412, 1165, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 8.462, 195.312, 0.003, 6.800, 23.081, 1.432, 1.929, 6.800, 29.365, 1135, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 8.198, 195.312, 0.003, 6.900, 23.824, 1.435, 1.937, 6.900, 29.332, 1098, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 7.974, 195.312, 0.003, 7.000, 24.495, 1.444, 1.952, 6.999, 29.262, 1066, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 7.723, 195.312, 0.004, 7.100, 25.291, 1.448, 1.961, 7.100, 29.225, 1030, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 7.451, 195.312, 0.004, 7.200, 26.212, 1.450, 1.966, 7.200, 29.202, 993, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 7.165, 195.312, 0.004, 7.300, 27.259, 1.456, 1.979, 7.299, 29.145, 952, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 6.947, 195.312, 0.005, 7.400, 28.114, 1.459, 1.984, 7.400, 29.123, 922, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 6.773, 195.312, 0.004, 7.500, 28.835, 1.462, 1.990, 7.500, 29.096, 898, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 6.649, 195.312, 0.004, 7.600, 29.373, 1.464, 1.998, 7.600, 29.060, 880, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 6.528, 195.312, 0.004, 7.700, 29.918, 1.468, 2.006, 7.700, 29.027, 864, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 6.248, 195.312, 0.004, 7.800, 31.260, 1.472, 2.014, 7.800, 28.993, 823, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 6.062, 195.312, 0.004, 7.900, 32.216, 1.476, 2.023, 7.899, 28.953, 796, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 5.802, 195.312, 0.003, 8.000, 33.664, 1.482, 2.035, 8.000, 28.903, 760, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 5.672, 195.312, 0.004, 8.100, 34.435, 1.489, 2.047, 8.099, 28.853, 742, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 5.510, 195.312, 0.003, 8.200, 35.448, 1.491, 2.055, 8.200, 28.817, 720, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 5.437, 195.312, 0.004, 8.300, 35.926, 1.493, 2.063, 8.300, 28.782, 709, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 5.347, 195.312, 0.003, 8.400, 36.530, 1.498, 2.072, 8.400, 28.744, 697, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 5.276, 195.312, 0.003, 8.500, 37.016, 1.501, 2.080, 8.500, 28.710, 687, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 5.129, 195.312, 0.003, 8.600, 38.081, 1.504, 2.085, 8.600, 28.693, 666, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.989, 195.312, 0.004, 8.700, 39.147, 1.509, 2.095, 8.699, 28.652, 646, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.920, 195.312, 0.004, 8.800, 39.698, 1.511, 2.098, 8.800, 28.636, 636, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.784, 195.312, 0.004, 8.900, 40.825, 1.514, 2.106, 8.900, 28.602, 618, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.636, 195.312, 0.003, 9.000, 42.132, 1.517, 2.113, 8.999, 28.574, 598, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.554, 195.312, 0.003, 9.100, 42.891, 1.520, 2.120, 9.099, 28.546, 585, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.424, 195.312, 0.004, 9.200, 44.150, 1.523, 2.131, 9.200, 28.501, 567, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.326, 195.312, 0.003, 9.300, 45.147, 1.526, 2.139, 9.299, 28.471, 553, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.262, 195.312, 0.003, 9.400, 45.830, 1.529, 2.143, 9.399, 28.452, 544, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 4.106, 195.312, 0.005, 9.500, 47.562, 1.532, 2.149, 9.500, 28.429, 523, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 3.976, 195.312, 0.004, 9.600, 49.128, 1.544, 2.162, 9.600, 28.378, 504, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 3.881, 195.312, 0.004, 9.700, 50.327, 1.546, 2.166, 9.698, 28.361, 490, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 3.748, 195.312, 0.004, 9.800, 52.110, 1.548, 2.172, 9.799, 28.335, 472, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 3.582, 195.312, 0.003, 9.900, 54.526, 1.550, 2.180, 9.899, 28.303, 450, 0, 0, 0, 0
obs_temp_50000, PWLR, 195.312, 3.493, 195.312, 0.003, 10.000, 55.913, 1.555, 2.189, 10.000, 28.270, 438, 0, 0, 0, 0
obs_temp_50000, PWPR(0), 195.312, 168.848, 195.312, 13.005, 1.000, 1.157, 0.219, 0.353, 1.000, 44.118, 7063, 19, 32, 60, 6952
obs_temp_50000, PWPR(0), 195.312, 162.385, 195.312, 14.203, 1.100, 1.203, 0.250, 0.394, 1.100, 43.155, 6793, 22, 33, 64, 6674
obs_temp_50000, PWPR(0), 195.312, 156.305, 195.312, 13.244, 1.200, 1.250, 0.285, 0.441, 1.200, 42.187, 6536, 18, 37, 69, 6412
obs_temp_50000, PWPR(0), 195.312, 150.282, 195.312, 10.772, 1.300, 1.300, 0.321, 0.486, 1.300, 41.340, 6282, 20, 32, 81, 6149
obs_temp_50000, PWPR(0), 195.312, 144.570, 195.312, 12.592, 1.400, 1.351, 0.359, 0.534, 1.400, 40.526, 6041, 29, 35, 99, 5878
obs_temp_50000, PWPR(0), 195.312, 138.442, 195.312, 11.914, 1.500, 1.411, 0.402, 0.585, 1.500, 39.729, 5790, 44, 63, 90, 5593
obs_temp_50000, PWPR(0), 195.312, 131.789, 195.312, 10.767, 1.600, 1.482, 0.446, 0.639, 1.600, 38.965, 5510, 42, 58, 129, 5281
obs_temp_50000, PWPR(0), 195.312, 125.589, 195.312, 10.158, 1.700, 1.555, 0.487, 0.688, 1.700, 38.328, 5247, 39, 67, 115, 5026
obs_temp_50000, PWPR(0), 195.312, 119.315, 195.312, 10.819, 1.800, 1.637, 0.527, 0.735, 1.800, 37.744, 4988, 42, 87, 116, 4743
obs_temp_50000, PWPR(0), 195.312, 112.515, 195.312, 9.035, 1.900, 1.736, 0.573, 0.788, 1.900, 37.139, 4702, 50, 77, 116, 4459
obs_temp_50000, PWPR(0), 195.312, 106.631, 195.312, 8.657, 2.000, 1.832, 0.615, 0.838, 2.000, 36.609, 4459, 50, 91, 126, 4192
obs_temp_50000, PWPR(0), 195.312, 100.406, 195.312, 8.833, 2.100, 1.945, 0.659, 0.889, 2.100, 36.100, 4202, 61, 98, 148, 3895
obs_temp_50000, PWPR(0), 195.312, 94.368, 195.312, 8.527, 2.200, 2.070, 0.701, 0.937, 2.200, 35.638, 3947, 65, 92, 156, 3634
obs_temp_50000, PWPR(0), 195.312, 89.380, 195.312, 7.312, 2.300, 2.185, 0.739, 0.981, 2.300, 35.242, 3739, 62, 87, 163, 3427
obs_temp_50000, PWPR(0), 195.312, 83.142, 195.312, 6.508, 2.400, 2.349, 0.780, 1.029, 2.400, 34.823, 3479, 70, 94, 140, 3175
obs_temp_50000, PWPR(0), 195.312, 77.964, 195.312, 6.135, 2.500, 2.505, 0.813, 1.070, 2.500, 34.487, 3259, 68, 89, 142, 2960
obs_temp_50000, PWPR(0), 195.312, 73.196, 195.312, 5.337, 2.600, 2.668, 0.847, 1.109, 2.600, 34.173, 3062, 65, 98, 141, 2758
obs_temp_50000, PWPR(0), 195.312, 68.841, 195.312, 6.120, 2.700, 2.837, 0.875, 1.144, 2.700, 33.905, 2875, 66, 62, 132, 2615
obs_temp_50000, PWPR(0), 195.312, 64.482, 195.312, 5.823, 2.800, 3.029, 0.904, 1.181, 2.800, 33.629, 2698, 63, 83, 126, 2426
obs_temp_50000, PWPR(0), 195.312, 60.647, 195.312, 5.124, 2.900, 3.220, 0.932, 1.215, 2.900, 33.385, 2533, 66, 64, 122, 2281
obs_temp_50000, PWPR(0), 195.312, 56.776, 195.312, 4.936, 3.000, 3.440, 0.960, 1.249, 3.000, 33.141, 2371, 56, 74, 116, 2125
obs_temp_50000, PWPR(0), 195.312, 53.684, 195.312, 4.654, 3.100, 3.638, 0.984, 1.279, 3.100, 32.934, 2242, 48, 82, 111, 2001
obs_temp_50000, PWPR(0), 195.312, 50.288, 195.312, 4.608, 3.200, 3.884, 1.010, 1.311, 3.200, 32.720, 2094, 36, 73, 119, 1866
obs_temp_50000, PWPR(0), 195.312, 47.534, 195.312, 3.577, 3.300, 4.109, 1.028, 1.335, 3.300, 32.563, 1979, 41, 61, 105, 1772
obs_temp_50000, PWPR(0), 195.312, 44.940, 195.312, 3.662, 3.400, 4.346, 1.049, 1.361, 3.400, 32.396, 1870, 38, 61, 108, 1663
obs_temp_50000, PWPR(0), 195.312, 42.827, 195.312, 3.644, 3.500, 4.560, 1.068, 1.386, 3.500, 32.237, 1781, 40, 57, 87, 1597
obs_temp_50000, PWPR(0), 195.312, 40.240, 195.312, 3.945, 3.600, 4.854, 1.089, 1.414, 3.600, 32.066, 1672, 41, 48, 96, 1487
obs_temp_50000, PWPR(0), 195.312, 38.191, 195.312, 2.981, 3.700, 5.114, 1.108, 1.439, 3.700, 31.913, 1585, 37, 58, 91, 1399
obs_temp_50000, PWPR(0), 195.312, 36.566, 195.312, 3.210, 3.800, 5.341, 1.122, 1.457, 3.800, 31.802, 1515, 32, 47, 100, 1336
obs_temp_50000, PWPR(0), 195.312, 34.714, 195.312, 3.163, 3.900, 5.626, 1.138, 1.479, 3.900, 31.674, 1442, 41, 36, 78, 1287
obs_temp_50000, PWPR(0), 195.312, 33.474, 195.312, 3.031, 4.000, 5.835, 1.153, 1.500, 4.000, 31.554, 1384, 25, 36, 71, 1252
obs_temp_50000, PWPR(0), 195.312, 31.423, 195.312, 2.675, 4.100, 6.216, 1.167, 1.519, 4.100, 31.441, 1302, 31, 41, 71, 1159
obs_temp_50000, PWPR(0), 195.312, 30.154, 195.312, 2.584, 4.200, 6.477, 1.178, 1.534, 4.200, 31.355, 1247, 29, 34, 66, 1118
obs_temp_50000, PWPR(0), 195.312, 28.927, 195.312, 2.718, 4.300, 6.752, 1.190, 1.553, 4.300, 31.247, 1200, 42, 38, 59, 1061
obs_temp_50000, PWPR(0), 195.312, 27.554, 195.312, 2.255, 4.400, 7.088, 1.205, 1.576, 4.400, 31.122, 1144, 33, 42, 70, 999
obs_temp_50000, PWPR(0), 195.312, 26.504, 195.312, 2.593, 4.500, 7.369, 1.216, 1.592, 4.500, 31.036, 1096, 26, 39, 59, 972
obs_temp_50000, PWPR(0), 195.312, 25.110, 195.312, 2.270, 4.600, 7.778, 1.231, 1.613, 4.600, 30.919, 1040, 29, 40, 54, 917
obs_temp_50000, PWPR(0), 195.312, 24.129, 195.312, 1.944, 4.700, 8.095, 1.242, 1.631, 4.700, 30.824, 997, 21, 41, 53, 882
obs_temp_50000, PWPR(0), 195.312, 22.846, 195.312, 1.915, 4.800, 8.549, 1.259, 1.654, 4.800, 30.702, 944, 19, 49, 51, 825
obs_temp_50000, PWPR(0), 195.312, 21.853, 195.312, 1.819, 4.900, 8.938, 1.267, 1.668, 4.899, 30.628, 898, 18, 29, 58, 793
obs_temp_50000, PWPR(0), 195.312, 21.119, 195.312, 1.820, 5.000, 9.248, 1.276, 1.681, 5.000, 30.564, 869, 18, 28, 55, 768
obs_temp_50000, PWPR(0), 195.312, 20.092, 195.312, 1.864, 5.100, 9.721, 1.285, 1.696, 5.100, 30.485, 825, 18, 26, 57, 724
obs_temp_50000, PWPR(0), 195.312, 19.192, 195.312, 1.877, 5.200, 10.177, 1.295, 1.712, 5.200, 30.401, 790, 25, 30, 50, 685
obs_temp_50000, PWPR(0), 195.312, 18.554, 195.312, 1.733, 5.300, 10.527, 1.308, 1.731, 5.300, 30.306, 764, 27, 28, 45, 664
obs_temp_50000, PWPR(0), 195.312, 17.664, 195.312, 1.582, 5.400, 11.057, 1.321, 1.753, 5.400, 30.198, 728, 25, 29, 55, 619
obs_temp_50000, PWPR(0), 195.312, 16.998, 195.312, 1.528, 5.500, 11.490, 1.330, 1.765, 5.500, 30.137, 698, 19, 31, 39, 609
obs_temp_50000, PWPR(0), 195.312, 16.604, 195.312, 1.376, 5.600, 11.763, 1.335, 1.776, 5.600, 30.082, 678, 15, 26, 46, 591
obs_temp_50000, PWPR(0), 195.312, 15.778, 195.312, 1.435, 5.700, 12.379, 1.341, 1.786, 5.699, 30.035, 649, 19, 28, 49, 553
obs_temp_50000, PWPR(0), 195.312, 15.221, 195.312, 1.412, 5.800, 12.832, 1.348, 1.799, 5.800, 29.972, 623, 20, 22, 40, 541
obs_temp_50000, PWPR(0), 195.312, 14.637, 195.312, 1.395, 5.900, 13.344, 1.355, 1.810, 5.900, 29.919, 597, 19, 18, 31, 529
obs_temp_50000, PWPR(0), 195.312, 13.992, 195.312, 1.369, 6.000, 13.959, 1.366, 1.829, 6.000, 29.831, 572, 21, 23, 38, 490
obs_temp_50000, PWPR(0), 195.312, 13.457, 195.312, 1.223, 6.100, 14.514, 1.373, 1.840, 6.100, 29.775, 549, 18, 18, 43, 470
obs_temp_50000, PWPR(0), 195.312, 13.132, 195.312, 1.239, 6.200, 14.873, 1.376, 1.849, 6.199, 29.736, 536, 19, 22, 40, 455
obs_temp_50000, PWPR(0), 195.312, 12.562, 195.312, 1.077, 6.300, 15.548, 1.382, 1.858, 6.300, 29.694, 512, 16, 23, 28, 445
obs_temp_50000, PWPR(0), 195.312, 11.972, 195.312, 1.096, 6.400, 16.315, 1.388, 1.868, 6.400, 29.645, 490, 20, 26, 32, 412
obs_temp_50000, PWPR(0), 195.312, 11.597, 195.312, 1.032, 6.500, 16.842, 1.395, 1.881, 6.500, 29.584, 472, 15, 23, 31, 403
obs_temp_50000, PWPR(0), 195.312, 11.109, 195.312, 0.921, 6.600, 17.581, 1.402, 1.891, 6.600, 29.538, 451, 14, 20, 31, 386
obs_temp_50000, PWPR(0), 195.312, 10.935, 195.312, 1.169, 6.700, 17.862, 1.407, 1.901, 6.700, 29.492, 442, 13, 15, 34, 380
obs_temp_50000, PWPR(0), 195.312, 10.530, 195.312, 0.949, 6.800, 18.548, 1.413, 1.912, 6.800, 29.445, 426, 10, 19, 32, 365
obs_temp_50000, PWPR(0), 195.312, 10.260, 195.312, 1.032, 6.900, 19.037, 1.418, 1.921, 6.900, 29.403, 415, 12, 18, 30, 355
obs_temp_50000, PWPR(0), 195.312, 9.932, 195.312, 0.805, 7.000, 19.666, 1.418, 1.924, 7.000, 29.391, 399, 6, 17, 25, 351
obs_temp_50000, PWPR(0), 195.312, 9.692, 195.312, 0.977, 7.100, 20.151, 1.421, 1.931, 7.100, 29.356, 389, 4, 18, 14, 353
obs_temp_50000, PWPR(0), 195.312, 9.260, 195.312, 0.761, 7.200, 21.093, 1.426, 1.942, 7.200, 29.310, 372, 8, 18, 25, 321
obs_temp_50000, PWPR(0), 195.312, 9.076, 195.312, 0.771, 7.300, 21.519, 1.429, 1.947, 7.300, 29.287, 363, 7, 13, 20, 323
obs_temp_50000, PWPR(0), 195.312, 8.744, 195.312, 0.815, 7.400, 22.336, 1.437, 1.960, 7.399, 29.228, 350, 9, 11, 28, 302
obs_temp_50000, PWPR(0), 195.312, 8.558, 195.312, 0.828, 7.500, 22.823, 1.439, 1.967, 7.500, 29.199, 342, 9, 8, 23, 302
obs_temp_50000, PWPR(0), 195.312, 8.238, 195.312, 0.903, 7.600, 23.708, 1.445, 1.977, 7.600, 29.151, 331, 14, 8, 23, 286
obs_temp_50000, PWPR(0), 195.312, 7.977, 195.312, 0.705, 7.700, 24.486, 1.446, 1.980, 7.700, 29.138, 319, 12, 5, 24, 278
obs_temp_50000, PWPR(0), 195.312, 7.657, 195.312, 0.610, 7.800, 25.507, 1.448, 1.987, 7.800, 29.108, 305, 9, 2, 25, 269
obs_temp_50000, PWPR(0), 195.312, 7.495, 195.312, 0.767, 7.900, 26.059, 1.455, 2.000, 7.900, 29.055, 298, 9, 5, 17, 267
obs_temp_50000, PWPR(0), 195.312, 7.368, 195.312, 0.676, 8.000, 26.508, 1.454, 2.002, 8.000, 29.045, 293, 8, 9, 14, 262
obs_temp_50000, PWPR(0), 195.312, 7.111, 195.312, 0.683, 8.100, 27.465, 1.462, 2.011, 8.100, 29.007, 281, 9, 4, 15, 253
obs_temp_50000, PWPR(0), 195.312, 6.912, 195.312, 0.699, 8.200, 28.257, 1.465, 2.019, 8.200, 28.972, 274, 7, 10, 10, 247
obs_temp_50000, PWPR(0), 195.312, 6.839, 195.312, 0.552, 8.300, 28.559, 1.468, 2.031, 8.300, 28.921, 271, 10, 9, 14, 238
obs_temp_50000, PWPR(0), 195.312, 6.748, 195.312, 0.718, 8.400, 28.944, 1.472, 2.040, 8.400, 28.883, 268, 10, 8, 19, 231
obs_temp_50000, PWPR(0), 195.312, 6.548, 195.312, 0.682, 8.500, 29.828, 1.480, 2.046, 8.500, 28.857, 259, 6, 15, 10, 228
obs_temp_50000, PWPR(0), 195.312, 6.333, 195.312, 0.666, 8.600, 30.840, 1.483, 2.050, 8.600, 28.836, 249, 7, 5, 14, 223
obs_temp_50000, PWPR(0), 195.312, 6.193, 195.312, 0.537, 8.700, 31.536, 1.486, 2.058, 8.700, 28.804, 243, 5, 5, 15, 218
obs_temp_50000, PWPR(0), 195.312, 6.004, 195.312, 0.544, 8.800, 32.531, 1.488, 2.063, 8.800, 28.785, 236, 7, 5, 15, 209
obs_temp_50000, PWPR(0), 195.312, 5.898, 195.312, 0.708, 8.900, 33.113, 1.491, 2.066, 8.900, 28.772, 231, 5, 7, 14, 205
obs_temp_50000, PWPR(0), 195.312, 5.705, 195.312, 0.532, 9.000, 34.235, 1.494, 2.076, 8.999, 28.727, 223, 6, 2, 17, 198
